,Open,High,Low,Close,Volume,Adj Close,Returns,MA_5,MA_20,MA_50,BB_Middle,BB_Upper,BB_Lower,BB_Width,RSI,Volume_MA,Volume_Ratio,Volume_Change,Volatility,Gap,Daily_Range,Close_vs_MA20,Close_vs_MA50
2020-02-12 14:30:00,51.858001708984375,52.650001525878906,50.891334533691406,51.15266799926758,180337500,51.15266799926758,-0.009155657933695438,50.79973373413086,43.351000022888186,,43.351000022888186,58.63205794159444,28.069942104181933,0.7049921759884781,67.9267828826774,364211925.0,0.495144413516938,0.02778371446890371,0.0730278664266425,0.004506892679530322,0.03455729758910559,0.17996512127195027,
2020-02-13 14:30:00,49.45600128173828,54.53333282470703,49.0,53.599998474121094,394339500,53.599998474121094,0.047843652551780025,51.533599853515625,44.302666664123535,,44.302666664123535,59.650836613274734,28.954496714972336,0.6928779283428644,70.85411316113579,370902300.0,1.0631896863405808,1.1866749844042421,0.07201368266932977,-0.03316868472146146,0.1129251596878986,0.20985941727807036,
2020-02-14 14:30:00,52.4813346862793,54.198001861572266,52.366668701171875,53.33533477783203,235405500,53.33533477783203,-0.004937755668348531,52.226399993896486,45.25780010223389,,45.25780010223389,60.34267301478995,30.172927189677818,0.6666198038119617,71.20551758439225,366370050.0,0.6425347814320521,-0.40303849855264307,0.07190297916659102,-0.02087059365089171,0.034971351163290795,0.17847828788300835,
2020-02-18 14:30:00,56.106666564941406,57.33333206176758,55.490665435791016,57.22666549682617,245725500,57.22666549682617,0.0729597130158357,53.3879997253418,46.417466735839845,,46.417466735839845,61.434980338931574,31.399953132748117,0.6470630415294254,73.50352206898715,368434500.0,0.6669448707979302,0.043839247596169084,0.07229096814974893,0.05196052108144326,0.03320678552879739,0.23286920896612245,
2020-02-19 14:30:00,61.56666564941406,62.98533248901367,60.06800079345703,61.16133117675781,381345000,61.16133117675781,0.06875580895325561,55.29519958496094,47.65153331756592,,47.65153331756592,63.274842645928096,32.028223989203745,0.6557316518754249,75.29359209842076,374149125.0,1.0192326388575679,0.5519146364540921,0.07219594928190831,0.07583877402097786,0.048567151511964654,0.28351234301649925,
2020-02-20 14:30:00,60.79666519165039,60.79999923706055,57.3293342590332,59.96066665649414,264523500,59.96066665649414,-0.019631105097986157,57.05679931640625,48.75103321075439,,48.75103321075439,64.5992251950373,32.90284122647148,0.6501684555389825,70.74642780545992,363848550.0,0.7270154024249925,-0.30634071510049954,0.07292028048889582,-0.005962361807553335,0.06053907694699039,0.22993632560113458,
2020-02-21 14:30:00,60.46533203125,60.87066650390625,58.6966667175293,60.06666564941406,214722000,60.06666564941406,0.0017678087791648256,58.35013275146484,49.84703311920166,,49.84703311920166,65.63911172989249,34.05495450851083,0.6336216068437396,70.35785151960769,359846400.0,0.5967045939600897,-0.1882687171461137,0.07296649352435311,0.008416607134257082,0.037037874686122595,0.2050198756217585,
2020-02-24 14:30:00,55.93333435058594,57.56666564941406,54.813331604003906,55.58599853515625,227883000,55.58599853515625,-0.07459490327646512,58.80026550292969,50.74359970092773,,50.74359970092773,65.63129575008998,35.85590365176549,0.5867812349501116,54.86479157502522,360475350.0,0.6321736007746438,0.06129320703048591,0.07591833802371067,-0.06881239792720947,0.050231101902388935,0.09542876072585733,
2020-02-25 14:30:00,56.599998474121094,57.106666564941406,52.46666717529297,53.32733154296875,259357500,53.32733154296875,-0.040633739641448896,58.020398712158205,51.549899673461915,,51.549899673461915,65.0296065278526,38.07019281907124,0.522977035446301,40.91562319534544,363237150.0,0.7140169996378399,0.13811692842379641,0.07686405335633613,0.01824200276484236,0.08843709043202683,0.03447983178950517,
2020-02-26 14:30:00,52.16666793823242,54.22066879272461,51.740665435791016,51.91999816894531,211282500,51.91999816894531,-0.026390470576789893,56.172132110595705,52.256233024597165,,52.256233024597165,64.07951531332644,40.43295073586789,0.4525118480378798,56.328569995091215,364959900.0,0.578919766253772,-0.1853619039356872,0.07758867465279493,-0.02176489186977447,0.047931415957748386,-0.006434349286018873,
2020-02-27 14:30:00,48.66666793823242,49.31800079345703,44.599998474121094,45.266666412353516,364158000,45.266666412353516,-0.1281458395846271,53.23333206176758,52.582933044433595,,52.582933044433595,63.12443037238029,42.0414357164869,0.4009474830564862,41.93934174015914,369816675.0,0.9846987024043737,0.7235596890419225,0.08422319946722805,-0.0626604457905931,0.10578480898544274,-0.13913766708102215,
2020-02-28 14:30:00,41.97999954223633,46.03466796875,40.768001556396484,44.53266525268555,363343500,44.53266525268555,-0.016215047800994142,50.126531982421874,52.67353286743164,,52.67353286743164,62.8840890859685,42.46297664889478,0.3876920974423611,40.983597685616125,366229575.0,0.9921194922611043,-0.0022366665019030174,0.0815622001190082,-0.07260677957103195,0.12918627873058391,-0.15455328647187894,
2020-03-02 14:30:00,47.41733169555664,49.5793342590332,45.77799987792969,49.574668884277344,302925000,49.574668884277344,0.11322034293215233,48.9242660522461,52.98369960784912,,52.98369960784912,62.34612635554926,43.62127286014898,0.35340781474282595,47.214503507736524,369586350.0,0.8196325432473358,-0.16628479661807627,0.08506269738520174,0.06477641583999139,0.08303845496177303,-0.06434112281330301,
2020-03-03 14:30:00,53.66666793823242,53.798667907714844,47.740665435791016,49.70066833496094,386760000,49.70066833496094,0.0025416095259802596,48.19893341064453,52.86873302459717,,52.86873302459717,62.337881794139896,43.39958425505444,0.3582135688834157,47.08554952120638,353625600.0,1.093699098707786,0.27675167120574407,0.07253059728441892,0.08254213585383845,0.12689396799614286,-0.05992321942275958,
2020-03-04 14:30:00,50.930667877197266,51.10133361816406,48.31533432006836,49.96666717529297,225735000,49.96666717529297,0.0053520173720666975,47.808267211914064,52.41019973754883,,52.41019973754883,61.48102380014295,43.33937567495471,0.34614728079715396,48.19276926344636,319208250.0,0.7071715721633135,-0.41634346881787154,0.06503179764987088,0.02474814893728722,0.05766283804722644,-0.04662322552656126,
2020-03-05 14:30:00,48.2513313293457,49.71666717529297,47.871334075927734,48.30266571044922,162790500,48.30266571044922,-0.033302230445070524,48.4154670715332,52.37633304595947,,52.37633304595947,61.505948324957274,43.246717766961666,0.3486160541627341,41.73049639984107,291029925.0,0.5593600039583558,-0.2788424480031896,0.05268791168578921,-0.03432960297170767,0.038547768408509146,-0.07777687170149288,
2020-03-06 14:30:00,46.0,47.133331298828125,45.61800003051758,46.89866638183594,189943500,46.89866638183594,-0.029066704869448956,48.888667297363284,52.22473297119141,,52.22473297119141,61.62211008834023,42.82735585404259,0.3598822466869355,40.29706384130772,270616500.0,0.7018917915204727,0.16679720253946018,0.05289340293237664,-0.047671607282558065,0.03321783654033099,-0.10198360597254703,
2020-03-09 13:30:00,40.35933303833008,44.20000076293945,40.33333206176758,40.53333282470703,256105500,40.53333282470703,-0.13572525720249962,47.08040008544922,51.75783290863037,,51.75783290863037,62.48179767913808,41.033868138122656,0.41439002245086437,26.58237358526148,270624150.0,0.946351240271794,0.34832463337782027,0.060780080969376,-0.13943537946824375,0.09586782205968879,-0.2168657274298613,
2020-03-10 13:30:00,43.96200180053711,44.53333282470703,40.53333282470703,43.02199935913086,233916000,43.02199935913086,0.061398023823663106,45.744666290283206,51.337999534606936,,51.337999534606936,62.7530477728708,39.92295129634307,0.4447017157561421,23.477924080348032,263803050.0,0.8867069580886195,-0.08664202838283441,0.06218324471620769,0.08458887382041622,0.09868421176463946,-0.16198527895248943,
2020-03-11 13:30:00,42.68000030517578,43.571998596191406,40.866668701171875,42.28200149536133,199837500,42.28200149536133,-0.017200452670558586,44.207733154296875,50.870833015441896,,50.870833015441896,62.98002438587389,38.7616416450099,0.47607600082963986,23.798516230216123,265021800.0,0.7540417429811435,-0.14568691325091054,0.06216641510287459,-0.007949399354971942,0.06619893377660985,-0.16883606992386813,
2020-03-12 13:30:00,38.72600173950195,39.633331298828125,36.41666793823242,37.369998931884766,283636500,37.369998931884766,-0.11617242301113506,42.021199798583986,50.18169956207275,,50.18169956207275,63.70905540110359,36.65434372304191,0.539135021614724,20.55593303545139,270186750.0,1.0497794580970385,0.41933571026459004,0.06670575307308468,-0.08410197318235979,0.08832942558203287,-0.25530623199280894,
2020-03-13 13:30:00,39.66666793823242,40.50466537475586,33.46666717529297,36.44133377075195,339604500,36.44133377075195,-0.0248505535904755,39.92973327636719,49.3237663269043,43.88627979278564,49.3237663269043,64.06069692846248,34.58683572534611,0.597559014609139,22.642663838187076,267450000.0,1.2697868760515985,0.19732298205625853,0.0651550029755825,0.06145756146618715,0.2102987477838471,-0.2611810393953118,-0.1696417663375866
2020-03-16 13:30:00,31.299999237060547,32.9913330078125,29.47800064086914,29.67133331298828,307342500,29.67133331298828,-0.18577806455584012,37.75733337402344,48.14056625366211,43.906026458740236,48.14056625366211,65.14655609966078,31.134576407663435,0.7065139099690175,20.056710559632904,271046850.0,1.1339091378483093,-0.0949987411827582,0.0751657593681118,-0.14108524583745818,0.11918489349892934,-0.3836521748281025,-0.3242081849317134
2020-03-17 13:30:00,29.333999633789062,31.456666946411133,26.399999618530273,28.68000030517578,359919000,28.68000030517578,-0.03341046380880208,34.88893356323242,46.71323299407959,43.88894645690918,46.71323299407959,65.23280075902002,28.193665229139157,0.7929045616383518,20.270181903430284,276756525.0,1.3004896632518421,0.17106810805534534,0.0714606593203825,-0.011369009799487333,0.1915404318540809,-0.3860412035961915,-0.3465324957541592
2020-03-18 13:30:00,25.933332443237305,26.99066734313965,23.367332458496094,24.08133316040039,356793000,24.08133316040039,-0.1603440409986845,31.248799896240236,44.85923309326172,43.76851978302002,44.85923309326172,64.66798921028058,25.05047697624287,0.8831517951203814,21.394882732374,275528925.0,1.2949384533765376,-0.008685287523025997,0.07290767878093586,-0.09576945023402927,0.1550598422425471,-0.46318000777374785,-0.44980243152424965
2020-03-19 13:30:00,24.979999542236328,30.133333206176758,23.8973331451416,28.50933265686035,452932500,28.50933265686035,0.1838768421567878,29.47666664123535,43.28666639328003,43.713293113708495,43.28666639328003,63.041180962650415,23.532151823909647,0.9127297717912112,30.327239993714713,284949375.0,1.5895191909089115,0.26945455768470783,0.08879127686076121,0.03731796640369207,0.2609496224185565,-0.3413830393442763,-0.3478109145723496
2020-03-20 13:30:00,29.213333129882812,31.799999237060547,28.38599967956543,28.50200080871582,424282500,28.50200080871582,-0.0002571736151377735,27.888800048828124,41.70843315124512,43.62714645385742,41.70843315124512,60.85246108343782,22.56440521905242,0.917993148425006,20.47818714966361,295427400.0,1.4361650273468203,-0.06325445844579491,0.0887510694686955,0.024693684748634533,0.12027054167667006,-0.3166369806949952,-0.34669115160073155
2020-03-23 13:30:00,28.906667709350586,29.46666717529297,27.366666793823242,28.952667236328125,246817500,28.952667236328125,0.015811747064244486,27.745066833496093,40.37676658630371,43.564413146972655,40.37676658630371,59.158065248108095,21.595467924499324,0.9303022628946831,21.195064774725807,296374125.0,0.8327903119072895,-0.4182708454862032,0.08881180241197387,0.014197841876105056,0.07673570176780552,-0.2829374493263851,-0.33540554905098996
2020-03-24 13:30:00,31.81999969482422,34.24599838256836,31.600000381469727,33.66666793823242,343428000,33.66666793823242,0.16281749323562988,28.74240036010742,39.39373340606689,43.6002131652832,39.39373340606689,57.361440161680136,21.426026650453654,0.9122114205527978,29.85797646752701,300577650.0,1.1425600007186163,0.39142483819016083,0.09844927542055944,0.09903517472470832,0.08373411294799378,-0.14538011436490214,-0.2278324922264461
2020-03-25 13:30:00,36.349998474121094,37.133331298828125,34.07400131225586,35.95000076293945,318340500,35.95000076293945,0.06782176450892674,31.116133880615234,38.5952335357666,43.619399871826175,38.5952335357666,55.61338331159706,21.577083759936144,0.881878315883725,34.965841640745225,305930550.0,1.0405645987300058,-0.07305024633984414,0.10026844388255868,0.07970288419429347,0.0897848761152649,-0.06853780973694032,-0.1758254155587408
2020-03-26 13:30:00,36.49266815185547,37.33333206176758,34.150001525878906,35.21066665649414,260710500,35.21066665649414,-0.020565621439638027,32.45640068054199,38.092433547973634,43.60638656616211,38.092433547973634,54.87321123081071,21.311655865136554,0.8810556911100654,35.54085681189743,300758175.0,0.8668442678241415,-0.18103257361221714,0.0966065056213445,0.015095059176617508,0.09321611694442651,-0.07565195034993484,-0.1925341806739593
2020-03-27 13:30:00,33.66666793823242,35.0533332824707,32.935333251953125,34.29066848754883,215661000,34.29066848754883,-0.026128393930185068,33.61413421630859,37.5803337097168,43.600866622924805,37.5803337097168,54.15746305025387,21.003204369179723,0.8822236368939361,41.07476696169889,293374050.0,0.7351059168321125,-0.17279511181943186,0.09667626710280838,-0.04385031198995912,0.0643078366420348,-0.08753688159286863,-0.2135324101672967
2020-03-30 13:30:00,34.017333984375,34.44333267211914,32.7486686706543,33.47533416748047,179971500,33.47533416748047,-0.02377714859552571,34.51866760253906,36.775366973876956,43.585719985961916,36.775366973876956,52.43848689980916,21.112247047944745,0.8518267098222766,35.665092802248125,287226375.0,0.6265841707607805,-0.16548889228928731,0.09235497092828927,-0.00797110453746557,0.05174756929839449,-0.08973487086452829,-0.2319655571076444
2020-03-31 13:30:00,33.41666793823242,36.19733428955078,33.133331298828125,34.93333435058594,266572500,34.93333435058594,0.04355446239344318,34.77200088500977,36.037000274658205,43.60372001647949,36.037000274658205,50.479330301552764,21.594670247763645,0.8015278695130814,39.19843135759675,281217000.0,0.9479245564812938,0.4811928555354599,0.09322432699117209,-0.0017525210937263185,0.09247494503611912,-0.03062590991649165,-0.19884509079997506
2020-04-01 13:30:00,33.599998474121094,34.26333236694336,31.67333221435547,32.104000091552734,200298000,32.104000091552734,-0.08099239055277141,34.00280075073242,35.14386692047119,43.51620002746582,35.14386692047119,48.09103393908721,22.196699901855165,0.7368094722140175,41.754870745377126,279945150.0,0.7154901594115848,-0.24861716793742794,0.09430822551199991,-0.038168010619418005,0.08177226617835971,-0.08649779023456701,-0.2622517574767587
2020-04-02 13:30:00,32.068668365478516,32.95066833496094,29.760000228881836,30.29800033569336,297876000,30.29800033569336,-0.05625466454987249,33.020267486572266,34.2436336517334,43.36274665832519,34.2436336517334,45.76348767298687,22.72377963047992,0.6728172680746072,40.638396966781976,286699425.0,1.0389835975429669,0.48716412545307497,0.09464821347281911,-0.0011005396827018855,0.10721330919152966,-0.11522239012857538,-0.3012896398278207
2020-04-03 13:30:00,33.96666717529297,34.36600112915039,31.22599983215332,32.000667572021484,338431500,32.000667572021484,0.05619734693587186,32.5622673034668,33.49873371124268,43.23982666015625,33.49873371124268,43.3837776953326,23.613689727152764,0.590174188033403,54.19790639884405,294123825.0,1.1506429307452397,0.1361489344559481,0.09606923121372843,0.12108610465878303,0.10055727002738982,-0.0447200826196729,-0.259926090279432
2020-04-06 13:30:00,34.08000183105469,34.733333587646484,33.19733428955078,34.41600036621094,223527000,34.41600036621094,0.0754775752334993,32.75040054321289,33.19286708831787,43.17505332946777,33.19286708831787,42.524495871557534,23.861238305078203,0.5622671134982434,59.83269371411951,292494900.0,0.7642081964506048,-0.3395207006440003,0.09361912523351504,0.06497784005141151,0.046268754132441754,0.03684928073970288,-0.20287300855002346
2020-04-07 13:30:00,36.33333206176758,37.66666793823242,35.48933410644531,36.36333465576172,268797000,36.36333465576172,0.05658223700690801,33.036400604248044,32.859933853149414,43.158293380737305,32.859933853149414,41.129723991406536,24.590143714892296,0.5033357751244842,73.159022526375,294238950.0,0.9135330315717889,0.20252586935806405,0.09344827088532885,0.05571047405726568,0.061351780375943375,0.1066161854819597,-0.15744271130072898
2020-04-08 13:30:00,36.9466667175293,37.14733123779297,35.55533218383789,36.589332580566406,189840000,36.589332580566406,0.006214994497730331,33.933467102050784,32.57530040740967,43.13421340942383,32.57530040740967,39.80626481373508,25.344336001084255,0.4439538126058625,68.10468582295145,293739075.0,0.6462878661955342,-0.2937421176575632,0.09342322993804823,0.016041764796594363,0.04477525468539261,0.123223182072135,-0.15173293567995186
2020-04-09 13:30:00,37.4726676940918,38.345333099365234,37.14066696166992,38.20000076293945,204750000,38.20000076293945,0.04402015748241661,35.5138671875,32.616800498962405,43.123560104370114,32.616800498962405,39.972087815447985,25.26151318247683,0.45101219028025524,70.27343314204292,289794750.0,0.7065345386691788,0.07853982300884965,0.09001541964244633,0.024141875547480034,0.032435231681180024,0.1711755959679325,-0.11417330409442959
2020-04-13 13:30:00,39.34400177001953,43.46666717529297,38.70199966430664,43.39666748046875,337131000,43.39666748046875,0.13603839302984921,37.793067169189456,32.96456718444824,43.137080078125,32.96456718444824,41.62343350995862,24.30570085893786,0.5253438503870539,75.19536614916818,289671075.0,1.1638407459219047,0.6465494505494505,0.0942946732954373,0.029947669744288464,0.12311166224779328,0.3164640457024438,0.006017732351693997
2020-04-14 13:30:00,46.597999572753906,49.45866775512695,46.1619987487793,47.32600021362305,458647500,47.32600021362305,0.09054457315006381,40.375067138671874,33.84730052947998,43.21617340087891,33.84730052947998,44.46958935861307,23.22501170034689,0.6276594388897512,74.49723605713973,297236325.0,1.5430398690335039,0.36044297320626106,0.0832232084518091,0.07376907670908045,0.0714152137191597,0.3982208174150705,0.09509927625060285
2020-04-15 13:30:00,49.46666717529297,50.20866775512695,47.33333206176758,48.65533447265625,353655000,48.65533447265625,0.028088878270565276,42.83346710205078,34.846067237854,43.149280090332034,34.846067237854,47.059804316322456,22.632330159385546,0.7010109344678311,73.59364097521859,296923125.0,1.1910658693222362,-0.22891763282259248,0.08200630549207484,0.045232365972345985,0.060746530364843294,0.39629342216848384,0.12760477975061035
2020-04-16 13:30:00,47.79600143432617,50.630001068115234,47.11466598510742,49.680667877197266,309868500,49.680667877197266,0.021073401625000487,45.451734161376955,36.12603397369385,42.960146789550784,36.12603397369385,48.940520867975636,23.311547079412062,0.7094322561736505,76.5881876632487,294576900.0,1.051910384011781,-0.12381134156169149,0.06882546894407385,-0.017661640756226095,0.07461233162767157,0.375204040204734,0.15643617608124927
2020-04-17 13:30:00,51.48533248901367,51.663333892822266,49.84400177001953,50.259334564208984,196923000,50.259334564208984,0.011647723586206471,47.86360092163086,37.21353406906128,42.98573348999023,37.21353406906128,50.96382991821294,23.463238219909627,0.7389943574632662,79.71467146331318,281776425.0,0.6988625822760013,-0.3644949389821811,0.05994741149802418,0.03632528886844378,0.036500522795042456,0.35056601909770685,0.169209653614786
2020-04-20 13:30:00,48.8466682434082,51.03799819946289,47.48066711425781,49.75733184814453,221199000,49.75733184814453,-0.009988248360573104,49.13573379516602,38.27630062103272,42.98226676940918,38.27630062103272,52.470088119036575,24.08251312302886,0.741648867195092,80.65519317773087,271622250.0,0.814362593638776,0.12327661065492612,0.060248032076785855,-0.02810754127665627,0.07492167447109982,0.2999514331539924,0.15762465751474095
2020-04-21 13:30:00,48.67466735839844,50.22200012207031,44.919334411621094,45.781333923339844,303136500,45.781333923339844,-0.07990777996173748,48.82680053710938,39.1177339553833,42.900466766357425,39.1177339553833,52.97556321549216,25.25990469527444,0.7085190198345717,68.65541378292387,274438200.0,1.1045710837631204,0.3704243690070932,0.06503829002378085,-0.021758893604872157,0.11804862605171114,0.17034728994161258,0.06715234994229938
2020-04-22 13:30:00,46.93199920654297,48.93333435058594,45.91400146484375,48.807334899902344,212482500,48.807334899902344,0.06609682849410836,48.857200622558594,39.8747673034668,42.84824012756348,39.8747673034668,54.12737228789012,25.622162319043476,0.7148683715671073,78.53189727242693,267890925.0,0.7931679656561714,-0.2990533967371135,0.05740941926959982,0.025133939634216354,0.06576061308997613,0.22401554166960444,0.13907443466984984
2020-04-23 13:30:00,48.50666809082031,48.93333435058594,46.87533187866211,47.04199981689453,198550500,47.04199981689453,-0.03616946277907396,48.32946701049805,40.429367256164554,42.75657348632812,40.429367256164554,54.90048814791805,25.95824636441106,0.7158717473891199,78.64114806310354,261901425.0,0.7581115681214793,-0.0655677526384526,0.05758659342413204,-0.006160279181370193,0.04390374189245242,0.16356012991327987,0.10022847906501957
